"item_id","name","types","roles","discard","is_unique","Calculation","Consumption","Cons_MP","Cons_SP","Cons_Throw","Cons_Item","UsePlace","Price","ProficientPoint","ProficientHard","AddSpecial","SutraName","ResistanceSK","SkillExp","AddHP","AddMP","AddSP","AddSTR","AddStamina","AddWIS","AddSPD","AddFriend","AddDodge","AddATK","AddDEF","AttrFire","AttrIce","AttrWind","AttrEarth","AttrPoison","AttrLight","AttrDark","AttrThunder","AttrPhysical","AttackEffect","UseScript","ViewScript","function_flags"
"1662","聚雷光","IT_05|IT_28","","","","","","Y","","","","1","","","","1101","","","","","","","","","","","","","","","","","","","","","","","","28","","",
"1663","火球術","IT_05|IT_28","","","","","","Y","","","","1","","","","1102","","","","","","","","","","","","","","","","","","","","","","","","29","","",
"1664","魔炎柱","IT_05|IT_28","","","","","","Y","","","","1","","","","1103","","","","","","","","","","","","","","","","","","","","","","","","38","","",
"1665","冰雹術","IT_05|IT_28","","","","","","Y","","","","1","","","","1104","","","","","","","","","","","","","","","","","","","","","","","","46","","",
"1666","炎魔熾烈擊","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","","",
"1667","火神力場","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","",
"1668","六芒星斬","IT_05|IT_28","","","","","","Y","","","","1","","","","1105","","","","","","","","","","","","","","","","","","","","","","","","73","","",
"1669","狂浪襲","IT_05|IT_28","","","","","","Y","","","","1","","","","1108","","","","","","","","","","","","","","","","","","","","","","","","91","","",
"1670","纏絲氣","IT_05|IT_28","","","","","","Y","","","","1","","","","1109","","","","","","","","","","","","","","","","","","","","","","","","92","","",
"1671","海靈彈","IT_05|IT_28","","","","","","Y","","","","1","","","","1110","","","","","","","","","","","","","","","","","","","","","","","","101","","",
"1672","凝冰術","IT_05|IT_28","","","","","","Y","","","","1","","","","1112","","","","","","","","","","","","","","","","","","","","","","","","110","","",
"1673","晶石裂地","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","","",
"1674","霜漩流","IT_05|IT_28","","","","","","Y","","","","1","","","","1113","","","","","","","","","","","","","","","","","","","","","","","","112","","",
"1675","冰霜波","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","","",
"1676","幻光聖劍","IT_05|IT_28","","","","","","Y","","","","1","","","","1114","","","","","","","","","","","","","","","","","","","","","","","","121","","",
"1677","天降雷火","IT_05|IT_28","","","","","","Y","","","","1","","","","1115","","","","","","","","","","","","","","","","","","","","","","","","123","","",
"1678","風靈之手","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","","",
"1679","凍霧術","IT_04|IT_28","2|3|4","","","","","Y","","","","1","","","","1111","","","","","","","","","","","","","","","","","","","","","","","","103","","",
"1680","懾心靈震","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","161","","",
"1681","紅嵐滔光","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","182","","",
"1682","滅靈光環","IT_05|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1116","","","","","","","","","","","","","","","","","","","","","","","","195","","",
"1683","魔氣縱橫","IT_13","","","","","","Y","","","","1","","","","","","","","300","","","","","","","","","","","","","","","","","","","","198","","",
"1684","靈魔幻音","IT_05|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1117","","","","","","","","","","","","","","","","","","","","","","","","199","","",
"1685","雷霆光鏵","IT_05|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1118","","","","","","","","","","","","","","","","","","","","","","","","207","","",
"1686","封靈滅法","IT_04|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1119","","","","","","","","","","","","","","","","","","","","","","","","208","","",
"1687","虛無幻境","IT_05","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","264","","",
"1688","魔氣貫頂","IT_05","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","265","","",
"1689","菩提羅漢","IT_05","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","305","","",
"1690","降龍拳","IT_05|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1121","","","","","","","","","","","","","","","","","","","","","","","","306","","",
"1691","無常陰風","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","324","","",
"1692","五雷咒","IT_05|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1122","","","","","","","","","","","","","","","","","","","","","","","","326","","",
"1693","三昧陰火劫","IT_05|IT_28","1|3","","","","","Y","","","","1","","","","1123","","","","","","","","","","","","","","","","","","","","","","","","338","","",
"1694","風捲殘雲","IT_05|IT_28","1|3","","","","","Y","","","","1","","","","1124","","","","","","","","","","","","","","","","","","","","","","","","343","","",
"1695","仙靈冰封","IT_05|IT_28","1|2|3|4","","","","","Y","","","","1","","","","1125","","","","","","","","","","","","","","","","","","","","","","","","344","","",
"1696","百毒魔爪","IT_05","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","347","","",
"1697","萬妖聚靈","IT_13","","","","","","Y","","","","1","","","","","","","","2000","","","","","","","","","","","","","","","","","","","","357","","",
"1698","移魂仙樂","IT_05|IT_28","","","","","","Y","","","","1","","","","1126","","","","","","","","","","","","","","","","","","","","","","","","380","","",
"1699","除魔靈鼓","IT_05|IT_28","","","","","","Y","","","","1","","","","1127","","","","","","","","","","","","","","","","","","","","","","","","381","","",
"1700","日輪烈焰","IT_05|IT_28","","","","","","Y","","","","1","","","","1128","","","","","","","","","","","","","","","","","","","","","","","","382","","",
"1701","殘月鎖漪","IT_05|IT_28","","","","","","Y","","","","1","","","","1129","","","","","","","","","","","","","","","","","","","","","","","","383","","",
"1702","三日結寒","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","384","","",
"1703","流雲幻光","IT_05|IT_28","","","","","","Y","","","","1","","","","1130","","","","","","","","","","","","","","","","","","","","","","","","385","","",
"1704","草木皆兵","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","388","","",
"1705","神焰九轉","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","389","","",
"1706","千烈凰屏","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","401","","",
"1707","道臨天下","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","403","","",
"1708","無常沙石","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","411","","",
"1709","獅子吼","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","409","","",
"1710","霸王崩山勁","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","415","","",
"1711","百鬼碎裂","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","418","","",
"1712","百闇川聚","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","419","","",
"1713","拂塵燎原","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","420","","",
"1714","闇魔源","IT_13","1","","","","","","","","","1","","","","","","","","9999","","","","","","","","","","","","","","","","","","","","421","","",
"1715","聖光浴","IT_05","","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","432","","",
"1716","風馳貫陰雷","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","435","","",
"1717","奔雷閃襲","IT_05","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","436","","",
"1718","青焰纏捲","IT_05","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","466","","",
"1719","血靈還魂","IT_05","1","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","465","","",
"1720","封術禁言","IT_04","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","467","","",
"1721","封言禁咒","IT_04","1|2|3|4","","","","","Y","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","467","","",
"2201","土匪","IT_12","1|2|3|4","","","","200","","Y","","","1","","","","","","","","","","","","","","3","","","10","-5","","","","","","","","","","189","","",
"2202","NAME1032","IT_06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","412","","",
"2203","山鬼","IT_12","1|2|3|4","","","","70","","Y","","","1","","","","","","","","","","","","","","-3","","","6","2","","","2","-4","-10","4","","","","3","","",
